goal,dimension,region_name,estimate,estimate_cat,a3_code
LE,status,Ukraine,-4.972763265866735e-15,  ,UKR
LE,status,United Arab Emirates,0,,ARE
LE,status,United Kingdom,-0.3785714285714073,  ,GBR
LE,status,United States,0.23142857142855836, ,USA
LE,status,Uruguay,0,,URY
LE,status,Vanuatu,0,,VUT
LE,status,Venezuela,1.1042857142856446, ,VEN
LE,status,Vietnam,1.0628571428570799, ,NA
LE,status,Wake Island,0.3742857142856863, ,NA
LE,status,Wallis and Futuna,1.2777142857142019, ,WLF
LE,status,Western Sahara,-0.14771428571428116,  ,ESH
LE,status,Yemen,0.9985714285713653, ,YEM
LE,trend,Albania,0.0028571428571426125, ,ALB
LE,trend,Algeria,0.004285714285713957, ,DZA
LE,trend,American Samoa,0.005714285714285366, ,ASM
LE,trend,Andaman and Nicobar,0.024285714285712807, ,NA
LE,trend,Angola,0.014285714285713411, ,AGO
LE,trend,Anguilla,0.011428571428570742, ,AIA
LE,trend,Antigua and Barbuda,0.0028571428571425735, ,ATG
LE,trend,Argentina,-0.0014285714285713449,  ,ARG
LE,trend,Aruba,-3.884971301458387e-17,  ,ABW
LE,trend,Ascension,0.002857142857142651, ,NA
LE,trend,Australia,0.0014285714285713063, ,AUS
LE,trend,Azores,-0.0014285714285713256,  ,NA
LE,trend,Bahamas,0.03857142857142624, ,BHS
LE,trend,Bahrain,0.03571428571428353, ,BHR
LE,trend,Bangladesh,-3.884971301458387e-17,  ,BGD
LE,trend,Barbados,7.769942602916774e-17, ,BRB
LE,trend,Belgium,0.0728571428571384, ,BEL
LE,trend,Belize,0.004285714285713957, ,BLZ
LE,trend,Benin,0.004285714285714054, ,BEN
LE,trend,Bermuda,-0.07142857142856707,  ,BMU
LE,trend,Bonaire,3.884971301458387e-17, ,BES
LE,trend,Bosnia and Herzegovina,0.0028571428571426897, ,BIH
LE,trend,Brazil,0.058571428571425006, ,BRA
LE,trend,British Indian Ocean Territory,0.025714285714284156, ,IOT
LE,trend,British Virgin Islands,3.884971301458387e-17, ,VGB
LE,trend,Brunei,3.884971301458387e-17, ,BRN
LE,trend,Bulgaria,0.0028571428571426707, ,BGR
LE,trend,Cambodia,0.014285714285713407, ,KHM
LE,trend,Cameroon,0.0014285714285713642, ,CMR
LE,trend,Canada,0.002857142857142683, ,CAN
LE,trend,Canary Islands,-0.0014285714285713256,  ,NA
LE,trend,Cape Verde,0.009999999999999395, ,NA
LE,trend,Cayman Islands,-3.884971301458387e-17,  ,CYM
LE,trend,Chile,0.0028571428571426707, ,CHL
LE,trend,China,0.0014285714285713256, ,CHN
LE,trend,Christmas Island,0.0014285714285713063, ,CXR
LE,trend,Cocos Islands,0.0014285714285713063, ,CCK
LE,trend,Colombia,0.014285714285713451, ,COL
LE,trend,Comoro Islands,-0.014285714285713421,  ,COM
LE,trend,Cook Islands,0.014285714285713439, ,COK
LE,trend,Costa Rica,4.8562141268229835e-18, ,CRI
LE,trend,Croatia,0.007142857142856744, ,HRV
LE,trend,Cuba,0.0014285714285713063, ,CUB
LE,trend,Curacao,3.884971301458387e-17, ,NA
LE,trend,Cyprus,0,,CYP
LE,trend,Democratic Republic of the Congo,-3.884971301458387e-17,  ,NA
LE,trend,Denmark,-0.0014285714285713416,  ,DNK
LE,trend,Djibouti,-0.021428571428570152,  ,DJI
LE,trend,Dominica,-0.002857142857142651,  ,DMA
LE,trend,Dominican Republic,0.0028571428571427283, ,DOM
LE,trend,East Timor,0,,TLS
LE,trend,Ecuador,0.03285714285714086, ,ECU
LE,trend,Egypt,-0.01999999999999883,  ,EGY
LE,trend,El Salvador,0.029999999999998177, ,SLV
LE,trend,Equatorial Guinea,0.015714285714284796, ,GNQ
LE,trend,Eritrea,-0.1299999999999921,  ,ERI
LE,trend,Estonia,0.002857142857142709, ,EST
LE,trend,Faeroe Islands,0.0071428571428566855, ,NA
LE,trend,Falkland Islands,-0.0014285714285713063,  ,FLK
LE,trend,Fiji,-0.002857142857142651,  ,FJI
LE,trend,Finland,0.02428571428571281, ,FIN
LE,trend,France,0.004285714285714034, ,FRA
LE,trend,French Guiana,0.011428571428570742, ,GUF
LE,trend,French Polynesia,0.02999999999999815, ,PYF
LE,trend,Gabon,0.005714285714285418, ,GAB
LE,trend,Gambia,0.008571428571428029, ,GMB
LE,trend,Georgia,0.00571428571428536, ,GEO
LE,trend,Germany,0.0014285714285713414, ,DEU
LE,trend,Ghana,0.0042857142857140144, ,GHA
LE,trend,Gibraltar,-2.4281070634114917e-18,  ,GIB
LE,trend,Gilbert Islands (Kiribati),0.014285714285713407, ,NA
LE,trend,Glorioso Islands,-0.019999999999998807,  ,NA
LE,trend,Greece,-0.0028571428571426707,  ,GRC
LE,trend,Greenland,0,,GRL
LE,trend,Grenada,-3.884971301458387e-17,  ,GRD
LE,trend,Guadeloupe and Martinique,0.00285714285714268, ,GLP
LE,trend,Guatemala,0.005714285714285302, ,GTM
LE,trend,Guernsey,0.002857142857142651, ,GGY
LE,trend,Guinea,0.0014285714285713835, ,GIN
LE,trend,Guinea Bissau,0.002857142857142651, ,GNB
LE,trend,Guyana,-0.02857142857142683,  ,GUY
LE,trend,Haiti,-3.884971301458387e-17,  ,HTI
LE,trend,Honduras,0.0042857142857140144, ,HND
LE,trend,Iceland,0.02428571428571281, ,ISL
LE,trend,India,0.03714285714285489, ,IND
LE,trend,Indonesia,0.04142857142856891, ,IDN
LE,trend,Iran,0.008571428571428029, ,IRN
LE,trend,Iraq,0.0014285714285713063, ,IRQ
LE,trend,Ireland,0.0014285714285713642, ,IRL
LE,trend,Israel,0.0014285714285713063, ,ISR
LE,trend,Italy,0.004285714285714023, ,ITA
LE,trend,Ivory Coast,0.04285714285714025, ,NA
LE,trend,Jamaica,3.884971301458387e-17, ,JAM
LE,trend,Jan Mayen,0.002857142857142651, ,SJM
LE,trend,Japan,0.03571428571428356, ,JPN
LE,trend,Jersey,0.002857142857142651, ,JEY
LE,trend,Jordan,0.008571428571428029, ,JOR
LE,trend,Juan de Nova Island,-0.019999999999998807,  ,NA
LE,trend,Kenya,-0.0071428571428567254,  ,KEN
LE,trend,Kuwait,0.004285714285713976, ,KWT
LE,trend,Latvia,0.00571428571428536, ,LVA
LE,trend,Lebanon,1.9424856507291934e-17, ,LBN
LE,trend,Liberia,-0.0028571428571427283,  ,LBR
LE,trend,Libya,0.0014285714285713835, ,LBY
LE,trend,Line Islands (Kiribati),0.019999999999998807, ,KIR
LE,trend,Lithuania,0.018571428571427434, ,LTU
LE,trend,Madagascar,-0.06857142857142443,  ,MDG
LE,trend,Madeira,0.0022857142857146385, ,NA
LE,trend,Malaysia,-1.9424856507291934e-17,  ,MYS
LE,trend,Maldives,0.024285714285712807, ,MDV
LE,trend,Malta,0.0014285714285713835, ,MLT
LE,trend,Marshall Islands,0.0071428571428566855, ,MHL
LE,trend,Mauritania,0.0014285714285712868, ,MRT
LE,trend,Mauritius,0.00571428571428536, ,MUS
LE,trend,Mayotte,-0.015714285714284737,  ,MYT
LE,trend,Mexico,9.712428253645967e-18, ,MEX
LE,trend,Micronesia,0.02428571428571282, ,FSM
LE,trend,Monaco,0.005714285714285371, ,MCO
LE,trend,Montenegro,3.884971301458387e-17, ,MNE
LE,trend,Montserrat,-0.012857142857142085,  ,MSR
LE,trend,Morocco,0.01999999999999878, ,MAR
LE,trend,Mozambique,0.0014285714285712672, ,MOZ
LE,trend,Myanmar,-0.0014285714285713449,  ,MMR
LE,trend,Namibia,0.019999999999998765, ,NAM
LE,trend,Nauru,0.03714285714285487, ,NRU
LE,trend,Netherlands,-0.0014285714285713063,  ,NLD
LE,trend,New Caledonia,-1.9424856507291934e-17,  ,NCL
LE,trend,New Zealand,0.002857142857142651, ,NZL
LE,trend,Nicaragua,-0.02857142857142685,  ,NIC
LE,trend,Nigeria,0.014285714285713394, ,NGA
LE,trend,Niue,0,,NIU
LE,trend,Norfolk Island,0.0014285714285713063, ,NFK
LE,trend,North Korea,0.005714285714285371, ,PRK
LE,trend,Northern Mariana Islands and Guam,0.022857142857141483, ,GUM
LE,trend,Northern Saint-Martin,-4.8562141268229835e-18,  ,NA
LE,trend,Norway,0.022857142857141462, ,NOR
LE,trend,Oecussi Ambeno,0.024285714285712807, ,NA
LE,trend,Oman,-0.012857142857142085,  ,OMN
LE,trend,Pakistan,-0.027142857142855536,  ,PAK
LE,trend,Palau,0.021428571428570152, ,PLW
LE,trend,Panama,0.0014285714285713063, ,PAN
LE,trend,Papua New Guinea,0.002857142857142651, ,PNG
LE,trend,Peru,0.022857142857141462, ,PER
LE,trend,Philippines,-0.018571428571427427,  ,PHL
LE,trend,Phoenix Islands (Kiribati),0.019999999999998807, ,NA
LE,trend,Pitcairn,0.0071428571428566855, ,PCN
LE,trend,Poland,0.0014285714285713414, ,POL
LE,trend,Portugal,0.005714285714285302, ,PRT
LE,trend,Puerto Rico and Virgin Islands of the United States,0,,PRI
LE,trend,Qatar,0.017142857142856138, ,QAT
LE,trend,R_union,-0.0071428571428566855,  ,NA
LE,trend,Republique du Congo,0.0028571428571427283, ,COD
LE,trend,Romania,-0.005714285714285371,  ,ROU
LE,trend,Russia,0.008571428571428029, ,RUS
LE,trend,Saba,3.884971301458387e-17, ,NA
LE,trend,Saint Helena,-0.04999999999999695,  ,SHN
LE,trend,Saint Kitts and Nevis,0.03428571428571226, ,KNA
LE,trend,Saint Lucia,0.0014285714285714227, ,LCA
LE,trend,Saint Pierre and Miquelon,0,,SPM
LE,trend,Saint Vincent and the Grenadines,0.014285714285713411, ,VCT
LE,trend,Samoa,0,,WSM
LE,trend,Sao Tome and Principe,0.005714285714285341, ,STP
LE,trend,Saudi Arabia,0.007142857142856647, ,SAU
LE,trend,Senegal,0.028571428571426787, ,SEN
LE,trend,Seychelles,0.014285714285713394, ,SYC
LE,trend,Sierra Leone,3.884971301458387e-17, ,SLE
LE,trend,Singapore,-0.008571428571428069,  ,SGP
LE,trend,Sint Eustatius,3.884971301458387e-17, ,NA
LE,trend,Sint Maarten,-0.0014285714285713449,  ,SXM
LE,trend,Slovenia,0.0028571428571426125, ,SVN
LE,trend,Solomon Islands,0.004285714285713957, ,SLB
LE,trend,Somalia,-0.021428571428570152,  ,SOM
LE,trend,South Africa,0.06714285714285302, ,ZAF
LE,trend,South Korea,0.0071428571428566855, ,KOR
LE,trend,Spain,0.0014285714285713449, ,ESP
LE,trend,Sri Lanka,-0.03999999999999756,  ,LKA
LE,trend,Sudan,0.00857142857142805, ,SDN
LE,trend,Suriname,-0.0057142857142853795,  ,SUR
LE,trend,Sweden,0.004285714285713976, ,SWE
LE,trend,Syria,0.01714285714285607, ,SYR
LE,trend,Taiwan,0.015714285714284737, ,TWN
LE,trend,Tanzania,0.0028571428571426897, ,TZA
LE,trend,Thailand,0.07999999999999512, ,THA
LE,trend,Togo,-3.884971301458387e-17,  ,TGO
LE,trend,Tokelau,0.0071428571428566855, ,TKL
LE,trend,Tonga,0.002857142857142651, ,TON
LE,trend,Trinidad and Tobago,-0.02571428571428417,  ,TTO
LE,trend,Tristan da Cunha,0.002857142857142651, ,NA
LE,trend,Tunisia,0.004285714285714054, ,TUN
LE,trend,Turkey,0.0014285714285712672, ,TUR
LE,trend,Turks and Caicos Islands,0.0028571428571426876, ,TCA
LE,trend,Tuvalu,0.0014285714285713063, ,TUV
LE,trend,Ukraine,0.0014285714285713642, ,UKR
LE,trend,United Arab Emirates,0.004285714285713995, ,ARE
LE,trend,United Kingdom,-3.884971301458387e-17,  ,GBR
LE,trend,United States,-0.012857142857142064,  ,USA
LE,trend,Uruguay,0.0028571428571426125, ,URY
LE,trend,Vanuatu,-0.0042857142857141125,  ,VUT
LE,trend,Venezuela,0.08428571428570912, ,VEN
LE,trend,Vietnam,-0.0028571428571426125,  ,NA
LE,trend,Wake Island,0.019999999999998807, ,NA
LE,trend,Wallis and Futuna,0.0071428571428566855, ,WLF
LE,trend,Western Sahara,-0.0014285714285713642,  ,ESH
LE,trend,Yemen,0.004285714285713995, ,YEM
LIV,future,Albania,0,,ALB
LIV,future,Algeria,0,,DZA
LIV,future,American Samoa,0,,ASM
LIV,future,Andaman and Nicobar,0.5874285714285336, ,NA
LIV,future,Angola,0.17971428571425488, ,AGO
LIV,future,Anguilla,-1.7557142857142394,  ,AIA
LIV,future,Antigua and Barbuda,0,,ATG
LIV,future,Argentina,-0.2811428571428615,  ,ARG
LIV,future,Aruba,0,,ABW
LIV,future,Ascension,0,,NA
LIV,future,Australia,0,,AUS
LIV,future,Azores,0.013714285714286423, ,NA
LIV,future,Bahamas,3.3508571428569036, ,BHS
LIV,future,Bahrain,3.1285714285712363, ,BHR
LIV,future,Bangladesh,0,,BGD
LIV,future,Barbados,-0.05600000000003416,  ,BRB
LIV,future,Belgium,6.245428571428183, ,BEL
LIV,future,Belize,0,,BLZ
LIV,future,Benin,0.15657142857140602, ,BEN
LIV,future,Bermuda,-4.809714285714035,  ,BMU
LIV,future,Bonaire,-0.011714285714286564,  ,BES
LIV,future,Bosnia and Herzegovina,0.06542857142858491, ,BIH
LIV,future,Brazil,4.241999999999693, ,BRA
LIV,future,British Indian Ocean Territory,1.6922857142855892, ,IOT
LIV,future,British Virgin Islands,-0.128571428571457,  ,VGB
LIV,future,Brunei,-0.2425714285714428,  ,BRN
LIV,future,Bulgaria,-0.04114285714286754,  ,BGR
LIV,future,Cambodia,-0.08571428571427193,  ,KHM
LIV,future,Cameroon,0.20942857142853993, ,CMR
LIV,future,Canada,-0.7042857142856701,  ,CAN
LIV,future,Canary Islands,-0.08228571428574488,  ,NA
LIV,future,Cape Verde,0,,NA
LIV,future,Cayman Islands,0,,CYM
LIV,future,Chile,0,,CHL
LIV,future,China,0,,CHN
LIV,future,Christmas Island,0,,CXR
LIV,future,Cocos Islands,0,,CCK
LIV,future,Colombia,0.05628571428571691, ,COL
LIV,future,Comoro Islands,-0.660571428571351,  ,COM
LIV,future,Cook Islands,0.6291428571428562, ,COK
LIV,future,Costa Rica,0.942857142857086, ,CRI
LIV,future,Croatia,-0.0391428571428529,  ,HRV
LIV,future,Cuba,0,,CUB
LIV,future,Curacao,-5.714285714310558e-4,  ,NA
LIV,future,Cyprus,-0.7888571428571247,  ,CYP
LIV,future,Democratic Republic of the Congo,0,,NA
LIV,future,Denmark,0.6459999999999406, ,DNK
LIV,future,Djibouti,0,,DJI
LIV,future,Dominica,-0.9837142857142431,  ,DMA
LIV,future,Dominican Republic,0.15942857142860226, ,DOM
LIV,future,East Timor,0.07400000000001408, ,TLS
LIV,future,Ecuador,0,,ECU
LIV,future,Egypt,0,,EGY
LIV,future,El Salvador,1.7739999999998755, ,SLV
LIV,future,Equatorial Guinea,-0.015142857142860578,  ,GNQ
LIV,future,Eritrea,-14.276571428570561,  ,ERI
LIV,future,Estonia,0.25171428571429755, ,EST
LIV,future,Faeroe Islands,0,,NA
LIV,future,Falkland Islands,-0.13914285714287544,  ,FLK
LIV,future,Fiji,0.18742857142867592, ,FJI
LIV,future,Finland,2.9431428571426457, ,FIN
LIV,future,France,-0.11714285714287032,  ,FRA
LIV,future,French Guiana,1.3191428571427952, ,GUF
LIV,future,French Polynesia,0,,PYF
LIV,future,Gabon,0.04514285714284613, ,GAB
LIV,future,Gambia,0,,GMB
LIV,future,Georgia,0,,GEO
LIV,future,Germany,0.9834285714285232, ,DEU
LIV,future,Ghana,0,,GHA
LIV,future,Gibraltar,0,,GIB
LIV,future,Gilbert Islands (Kiribati),2.4382857142855765, ,NA
LIV,future,Global average,0.22199999999998438, ,NA
LIV,future,Glorioso Islands,0,,NA
LIV,future,Greece,-0.6288571428571236,  ,GRC
LIV,future,Greenland,0,,GRL
LIV,future,Grenada,0,,GRD
LIV,future,Guadeloupe and Martinique,0,,GLP
LIV,future,Guatemala,0,,GTM
LIV,future,Guernsey,0,,GGY
LIV,future,Guinea,0.2271428571429087, ,GIN
LIV,future,Guinea Bissau,0,,GNB
LIV,future,Guyana,-2.384571428571288,  ,GUY
LIV,future,Haiti,0,,HTI
LIV,future,Honduras,0,,HND
LIV,future,Iceland,0,,ISL
LIV,future,India,2.280285714285589, ,IND
LIV,future,Indonesia,-0.933999999999921,  ,IDN
LIV,future,Iran,0,,IRN
LIV,future,Iraq,0,,IRQ
LIV,future,Ireland,0.14342857142859297, ,IRL
LIV,future,Israel,0,,ISR
LIV,future,Italy,0.590857142857096, ,ITA
LIV,future,Ivory Coast,0.5640000000000523, ,NA
LIV,future,Jamaica,-0.18971428571427026,  ,JAM
LIV,future,Jan Mayen,0,,SJM
LIV,future,Japan,3.110571428571256, ,JPN
LIV,future,Jersey,0,,JEY
LIV,future,Jordan,-0.17628571428576437,  ,JOR
LIV,future,Juan de Nova Island,0,,NA
LIV,future,Kenya,0,,KEN
LIV,future,Kuwait,0,,KWT
LIV,future,Latvia,4.335142857142619, ,LVA
LIV,future,Lebanon,-0.6145714285714416,  ,LBN
LIV,future,Liberia,0,,LBR
LIV,future,Libya,-0.3211428571429126,  ,LBY
LIV,future,Line Islands (Kiribati),0.6599999999999485, ,KIR
LIV,future,Lithuania,2.46657142857131, ,LTU
LIV,future,Madagascar,-5.3585714285711195,  ,MDG
LIV,future,Madeira,0.07371428571429595, ,NA
LIV,future,Malaysia,0,,MYS
LIV,future,Maldives,0,,MDV
LIV,future,Malta,-0.42314285714286776,  ,MLT
LIV,future,Marshall Islands,0.6754285714285124, ,MHL
LIV,future,Mauritania,0,,MRT
LIV,future,Mauritius,0.6179999999999565, ,MUS
LIV,future,Mayotte,0,,MYT
LIV,future,Mexico,0.4974285714285176, ,MEX
LIV,future,Micronesia,0.7845714285714008, ,FSM
LIV,future,Monaco,0.7665714285713784, ,MCO
LIV,future,Montenegro,-0.033714285714298055,  ,MNE
LIV,future,Montserrat,0,,MSR
LIV,future,Morocco,0,,MAR
LIV,future,Mozambique,0,,MOZ
LIV,future,Myanmar,0,,MMR
LIV,future,Namibia,0,,NAM
LIV,future,Nauru,0.3345714285712985, ,NRU
LIV,future,Netherlands,-0.02942857142858781,  ,NLD
LIV,future,New Caledonia,0,,NCL
LIV,future,New Zealand,0,,NZL
LIV,future,Nicaragua,-1.8962857142856082,  ,NIC
LIV,future,Nigeria,0,,NGA
LIV,future,Niue,0.12257142857142961, ,NIU
LIV,future,Norfolk Island,0,,NFK
LIV,future,North Korea,0.8657142857142203, ,PRK
LIV,future,Northern Mariana Islands and Guam,-0.8885714285713462,  ,GUM
LIV,future,Northern Saint-Martin,0,,NA
LIV,future,Norway,4.2985714285711625, ,NOR
LIV,future,Oecussi Ambeno,0.7394285714285274, ,NA
LIV,future,Oman,0,,OMN
LIV,future,Pakistan,-2.1868571428570003,  ,PAK
LIV,future,Palau,2.2985714285712597, ,PLW
LIV,future,Panama,0,,PAN
LIV,future,Papua New Guinea,0,,PNG
LIV,future,Peru,0.8314285714285045, ,PER
LIV,future,Philippines,-1.740857142856983,  ,PHL
LIV,future,Phoenix Islands (Kiribati),0.6911428571428083, ,NA
LIV,future,Pitcairn,0,,PCN
LIV,future,Poland,0.39657142857139843, ,POL
LIV,future,Portugal,0,,PRT
LIV,future,Puerto Rico and Virgin Islands of the United States,0.14171428571427325, ,PRI
LIV,future,Qatar,-0.06057142857145082,  ,QAT
LIV,future,R_union,-0.29885714285712034,  ,NA
LIV,future,Republique du Congo,-0.008857142857157035,  ,COD
LIV,future,Romania,-0.7539999999999426,  ,ROU
LIV,future,Russia,1.2285714285713483, ,RUS
LIV,future,Saba,-0.00914285714285664,  ,NA
LIV,future,Saint Helena,-5.050857142856862,  ,SHN
LIV,future,Saint Kitts and Nevis,-0.08714285714289609,  ,KNA
LIV,future,Saint Lucia,-0.24771428571432938,  ,LCA
LIV,future,Saint Pierre and Miquelon,0,,SPM
LIV,future,Saint Vincent and the Grenadines,0.03571428571426827, ,VCT
LIV,future,Samoa,0.045714285714284694, ,WSM
LIV,future,Sao Tome and Principe,0,,STP
LIV,future,Saudi Arabia,0,,SAU
LIV,future,Senegal,0,,SEN
LIV,future,Seychelles,0,,SYC
LIV,future,Sierra Leone,0.049428571428581085, ,SLE
LIV,future,Singapore,0,,SGP
LIV,future,Sint Eustatius,0.020285714285715753, ,NA
LIV,future,Sint Maarten,0,,SXM
LIV,future,Slovenia,0,,SVN
LIV,future,Solomon Islands,0,,SLB
LIV,future,Somalia,0,,SOM
LIV,future,South Africa,0,,ZAF
LIV,future,South Korea,0,,KOR
LIV,future,Spain,-0.6008571428571343,  ,ESP
LIV,future,Sri Lanka,-8.760285714285164,  ,LKA
LIV,future,Sudan,0.6899999999999376, ,SDN
LIV,future,Suriname,0,,SUR
LIV,future,Sweden,0,,SWE
LIV,future,Syria,0,,SYR
LIV,future,Taiwan,0,,TWN
LIV,future,Tanzania,0,,TZA
LIV,future,Thailand,6.28657142857105, ,THA
LIV,future,Togo,0,,TGO
LIV,future,Tokelau,0,,TKL
LIV,future,Tonga,0,,TON
LIV,future,Trinidad and Tobago,0,,TTO
LIV,future,Tristan da Cunha,0,,NA
LIV,future,Tunisia,-0.13742857142858952,  ,TUN
LIV,future,Turkey,0,,TUR
LIV,future,Turks and Caicos Islands,0.27999999999993147, ,TCA
LIV,future,Tuvalu,0,,TUV
LIV,future,Ukraine,-0.23485714285719983,  ,UKR
LIV,future,United Arab Emirates,0,,ARE
LIV,future,United Kingdom,0,,GBR
LIV,future,United States,-1.3154285714284994,  ,USA
LIV,future,Uruguay,0,,URY
LIV,future,Vanuatu,0,,VUT
LIV,future,Venezuela,6.712857142856616, ,VEN
LIV,future,Vietnam,0.1608571428571817, ,NA
LIV,future,Wake Island,0.8025714285713961, ,NA
LIV,future,Wallis and Futuna,0,,WLF
LIV,future,Western Sahara,0,,ESH
LIV,future,Yemen,0,,YEM
LIV,pressures,Albania,-0.1528571428572118,  ,ALB
LIV,pressures,Algeria,0.1597142857142831, ,DZA
LIV,pressures,American Samoa,-0.23657142857148178,  ,ASM
LIV,pressures,Andaman and Nicobar,0.0688571428571326, ,NA
LIV,pressures,Angola,0.4240000000000711, ,AGO
LIV,pressures,Anguilla,0.6177142857144343, ,AIA
LIV,pressures,Antigua and Barbuda,0.4077142857143758, ,ATG
LIV,pressures,Argentina,0.12228571428572191, ,ARG
LIV,pressures,Aruba,0.1657142857143288, ,ABW
LIV,pressures,Ascension,0.16114285714289847, ,NA
LIV,pressures,Australia,-0.10028571428572514,  ,AUS
LIV,pressures,Azores,0.15828571428571162, ,NA
LIV,pressures,Bahamas,0.4342857142857815, ,BHS
LIV,pressures,Bahrain,0.2248571428571398, ,BHR
LIV,pressures,Bangladesh,-0.03428571428573908,  ,BGD
LIV,pressures,Barbados,-0.025428571428532103,  ,BRB
LIV,pressures,Bassas da India,-0.035714285714293505,  ,NA
LIV,pressures,Belgium,0.16114285714286164, ,BEL
LIV,pressures,Belize,0.38142857142864267, ,BLZ
LIV,pressures,Benin,0.11514285714287613, ,BEN
LIV,pressures,Bermuda,0.36600000000010785, ,BMU
LIV,pressures,Bonaire,0.05457142857142625, ,BES
LIV,pressures,Bosnia and Herzegovina,-0.0688571428571645,  ,BIH
LIV,pressures,Bouvet Island,-0.04714285714283919,  ,BVT
LIV,pressures,Brazil,0.4005714285714875, ,BRA
LIV,pressures,British Indian Ocean Territory,0.15428571428576257, ,IOT
LIV,pressures,British Virgin Islands,0.27457142857147726, ,VGB
LIV,pressures,Brunei,-0.03914285714288549,  ,BRN
LIV,pressures,Bulgaria,0.29285714285719733, ,BGR
LIV,pressures,Cambodia,-0.20600000000003552,  ,KHM
LIV,pressures,Cameroon,0.19742857142859083, ,CMR
LIV,pressures,Canada,0.029714285714274095, ,CAN
LIV,pressures,Canary Islands,0.31742857142864644, ,NA
LIV,pressures,Cape Verde,0.04371428571432512, ,NA
LIV,pressures,Cayman Islands,0.5194285714286606, ,CYM
LIV,pressures,Chile,-0.021142857142853546,  ,CHL
LIV,pressures,China,0.06257142857141716, ,CHN
LIV,pressures,Christmas Island,0.016857142857163453, ,CXR
LIV,pressures,Cocos Islands,-0.0017142857142813748,  ,CCK
LIV,pressures,Colombia,-0.010571428571424745,  ,COL
LIV,pressures,Comoro Islands,-0.30171428571434467,  ,COM
LIV,pressures,Cook Islands,-0.4337142857144037,  ,COK
LIV,pressures,Costa Rica,0.17600000000001742, ,CRI
LIV,pressures,Croatia,0.08171428571428618, ,HRV
LIV,pressures,Cuba,0.3100000000000113, ,CUB
LIV,pressures,Curacao,0.01971428571428298, ,NA
LIV,pressures,Cyprus,0.1657142857143055, ,CYP
LIV,pressures,Democratic Republic of the Congo,0.18857142857144601, ,NA
LIV,pressures,Denmark,0.1480000000000469, ,DNK
LIV,pressures,Djibouti,0.4837142857143842, ,DJI
LIV,pressures,Dominica,0.08428571428572668, ,DMA
LIV,pressures,Dominican Republic,-0.12342857142860902,  ,DOM
LIV,pressures,East Timor,-0.15314285714289438,  ,TLS
LIV,pressures,Ecuador,-0.050571428571438024,  ,ECU
LIV,pressures,Egypt,0.4185714285714525, ,EGY
LIV,pressures,El Salvador,0.46228571428576337, ,SLV
LIV,pressures,Equatorial Guinea,0.2725714285714768, ,GNQ
LIV,pressures,Eritrea,0.3437142857143586, ,ERI
LIV,pressures,Estonia,-0.18171428571431278,  ,EST
LIV,pressures,Faeroe Islands,-0.05114285714285401,  ,NA
LIV,pressures,Falkland Islands,0.11942857142860319, ,FLK
LIV,pressures,Fiji,-0.8725714285716377,  ,FJI
LIV,pressures,Finland,0.19971428571434457, ,FIN
LIV,pressures,France,0.29885714285718756, ,FRA
LIV,pressures,French Guiana,-0.12228571428574772,  ,GUF
LIV,pressures,French Polynesia,0.03428571428571857, ,PYF
LIV,pressures,Gabon,0.074000000000019, ,GAB
LIV,pressures,Gambia,0.19628571428576844, ,GMB
LIV,pressures,Georgia,-0.4820000000000874,  ,GEO
LIV,pressures,Germany,-0.07171428571428794,  ,DEU
LIV,pressures,Ghana,0.2674285714286396, ,GHA
LIV,pressures,Gibraltar,0.03571428571429848, ,GIB
LIV,pressures,Gilbert Islands (Kiribati),-0.12771428571432977,  ,NA
LIV,pressures,Glorioso Islands,0.10971428571430444, ,NA
LIV,pressures,Greece,0.2748571428571649, ,GRC
LIV,pressures,Greenland,-0.11942857142858197,  ,GRL
LIV,pressures,Grenada,0.07857142857145713, ,GRD
LIV,pressures,Guadeloupe and Martinique,-0.006285714285711108,  ,GLP
LIV,pressures,Guatemala,0.4282857142857634, ,GTM
LIV,pressures,Guernsey,0.18314285714289477, ,GGY
LIV,pressures,Guinea,-0.4702857142858278,  ,GIN
LIV,pressures,Guinea Bissau,0.017142857142812197, ,GNB
LIV,pressures,Guyana,0.07714285714285797, ,GUY
LIV,pressures,Haiti,0.2945714285714769, ,HTI
LIV,pressures,Honduras,0.21828571428573781, ,HND
LIV,pressures,Howland Island and Baker Island,-0.096285714285738,  ,NA
LIV,pressures,Iceland,-0.08657142857143463,  ,ISL
LIV,pressures,Ile Europa,0.11114285714286916, ,NA
LIV,pressures,Ile Tromelin,0.10457142857143782, ,NA
LIV,pressures,India,-0.02457142857145034,  ,IND
LIV,pressures,Indonesia,-0.37571428571436605,  ,IDN
LIV,pressures,Iran,-0.2162857142857326,  ,IRN
LIV,pressures,Iraq,0.13142857142863043, ,IRQ
LIV,pressures,Ireland,-0.16628571428574884,  ,IRL
LIV,pressures,Israel,0.04828571428570955, ,ISR
LIV,pressures,Italy,0.13742857142859355, ,ITA
LIV,pressures,Ivory Coast,-0.3208571428572037,  ,NA
LIV,pressures,Jamaica,0.1740000000000418, ,JAM
LIV,pressures,Jan Mayen,0.029428571428594234, ,SJM
LIV,pressures,Japan,-0.04657142857145097,  ,JPN
LIV,pressures,Jersey,0.2845714285714738, ,JEY
LIV,pressures,Jordan,1.0234285714288343, ,JOR
